Id ;Time;Driver;DriverNumber;LapTime;LapNumber;Stint;Sector1Time;Sector2Time;Sector3Time;Compound;TyreLife;Team;Position
849; 02:19:17.816;BOT;77; 00:01:32.947;48.0;3.0;34.108;29.208;29.631;SOFT;13.0;Kick Sauber;17.0
850; 02:20:50.522;BOT;77; 00:01:32.706;49.0;3.0;34.026;29.241;29.439;SOFT;14.0;Kick Sauber;17.0
851; 01:01:22.830;PIA;81; 00:01:38.705;1.0;1.0;34965;37;30.16;MEDIUM;1.0;McLaren;5.0
852; 01:02:57.912;PIA;81; 00:01:35.082;2.0;1.0;34.965;29.949;30.168;MEDIUM;2.0;McLaren;4.0
853; 01:04:32.291;PIA;81; 00:01:34.379;3.0;1.0;34.586;29.726;30.067;MEDIUM;3.0;McLaren;4.0
854; 01:06:06.880;PIA;81; 00:01:34.589;4.0;1.0;34.81;29.76;30.019;MEDIUM;4.0;McLaren;4.0
855; 01:07:41.437;PIA;81; 00:01:34.557;5.0;1.0;34.773;29.755;30.029;MEDIUM;5.0;McLaren;4.0
856; 01:09:15.846;PIA;81; 00:01:34.409;6.0;1.0;34.705;29.757;29.947;MEDIUM;6.0;McLaren;4.0
857; 01:11:22.566;PIA;81; 00:02:06.720;7.0;1.0;34.62;45.923;46.177;MEDIUM;7.0;McLaren;4.0
858; 01:14:26.915;PIA;81; 00:01:36.768;8.0;2.0;69.068;57.486;57.819;HARD;2.0;McLaren;6.0
859; 01:17:03.309;PIA;81; 00:01:36.768;9.0;2.0;55.998;48.856;51.544;HARD;3.0;McLaren;6.0
860; 01:18:40.077;PIA;81; 00:01:36.768;10.0;2.0;36.736;29.821;30.211;HARD;4.0;McLaren;6.0
861; 01:20:14.525;PIA;81; 00:01:34.448;11.0;2.0;35.264;29.527;29.657;HARD;5.0;McLaren;6.0
862; 01:21:48.471;PIA;81; 00:01:33.946;12.0;2.0;34.817;29.496;29.633;HARD;6.0;McLaren;6.0
863; 01:23:22.811;PIA;81; 00:01:34.340;13.0;2.0;35.103;29.5;29.737;HARD;7.0;McLaren;6.0
864; 01:24:57.242;PIA;81; 00:01:34.431;14.0;2.0;34.969;29.601;29.861;HARD;8.0;McLaren;6.0
865; 01:26:31.551;PIA;81; 00:01:34.309;15.0;2.0;35.174;29.636;29.499;HARD;9.0;McLaren;6.0
866; 01:28:05.930;PIA;81; 00:01:34.379;16.0;2.0;35.147;29.516;29.716;HARD;10.0;McLaren;6.0
867; 01:29:40.987;PIA;81; 00:01:35.057;17.0;2.0;35.865;29.514;29.678;HARD;11.0;McLaren;6.0
868; 01:31:15.062;PIA;81; 00:01:34.075;18.0;2.0;34.898;29.575;29.602;HARD;12.0;McLaren;6.0
869; 01:32:49.693;PIA;81; 00:01:34.631;19.0;2.0;35.267;29.534;29.83;HARD;13.0;McLaren;6.0
870; 01:34:24.017;PIA;81; 00:01:34.324;20.0;2.0;34.99;29.683;29.651;HARD;14.0;McLaren;6.0
871; 01:35:57.810;PIA;81; 00:01:33.793;21.0;2.0;34.684;29.515;29.594;HARD;15.0;McLaren;6.0
872; 01:37:32.570;PIA;81; 00:01:34.760;22.0;2.0;35.259;29.729;29.772;HARD;16.0;McLaren;6.0
873; 01:39:06.285;PIA;81; 00:01:33.715;23.0;2.0;34.722;29.323;29.67;HARD;17.0;McLaren;6.0
874; 01:40:40.382;PIA;81; 00:01:34.097;24.0;2.0;35.019;29.504;29.574;HARD;18.0;McLaren;6.0
875; 01:42:14.076;PIA;81; 00:01:33.694;25.0;2.0;34.773;29.394;29.527;HARD;19.0;McLaren;6.0
876; 01:43:47.388;PIA;81; 00:01:33.312;26.0;2.0;34.612;29.304;29.396;HARD;20.0;McLaren;6.0
877; 01:45:21.386;PIA;81; 00:01:33.998;27.0;2.0;34.846;29.428;29.724;HARD;21.0;McLaren;6.0
878; 01:46:54.913;PIA;81; 00:01:33.527;28.0;2.0;34.617;29.324;29.586;HARD;22.0;McLaren;6.0
879; 01:48:28.734;PIA;81; 00:01:33.821;29.0;2.0;34.792;29.473;29.556;HARD;23.0;McLaren;6.0
880; 01:50:02.110;PIA;81; 00:01:33.376;30.0;2.0;34.651;29.218;29.507;HARD;24.0;McLaren;6.0
881; 01:51:35.462;PIA;81; 00:01:33.352;31.0;2.0;34.555;29.213;29.584;HARD;25.0;McLaren;6.0
882; 01:53:08.723;PIA;81; 00:01:33.261;32.0;2.0;34.729;29.156;29.376;HARD;26.0;McLaren;6.0
883; 01:54:42.013;PIA;81; 00:01:33.290;33.0;2.0;34.649;29.198;29.443;HARD;27.0;McLaren;6.0
884; 01:56:15.418;PIA;81; 00:01:33.405;34.0;2.0;34.725;29.221;29.459;HARD;28.0;McLaren;6.0
885; 01:57:49.536;PIA;81; 00:01:34.118;35.0;2.0;35.331;29.465;29.322;HARD;29.0;McLaren;6.0
886; 01:59:22.565;PIA;81; 00:01:33.029;36.0;2.0;34.596;29.161;29.272;HARD;30.0;McLaren;5.0
887; 02:00:55.499;PIA;81; 00:01:32.934;37.0;2.0;33.99;29.224;29.72;HARD;31.0;McLaren;5.0
888; 02:02:28.586;PIA;81; 00:01:33.087;38.0;2.0;34.21;29.17;29.707;HARD;32.0;McLaren;4.0
889; 02:04:01.261;PIA;81; 00:01:32.675;39.0;2.0;34.0;29.096;29.579;HARD;33.0;McLaren;4.0
890; 02:05:33.864;PIA;81; 00:01:32.603;40.0;2.0;33.984;29.149;29.47;HARD;34.0;McLaren;4.0
891; 02:07:06.409;PIA;81; 00:01:32.545;41.0;2.0;34.014;29.008;29.523;HARD;35.0;McLaren;4.0
892; 02:08:38.862;PIA;81; 00:01:32.453;42.0;2.0;33.936;29.031;29.486;HARD;36.0;McLaren;4.0
893; 02:10:11.383;PIA;81; 00:01:32.521;43.0;2.0;33.951;29.02;29.55;HARD;37.0;McLaren;4.0
894; 02:11:43.922;PIA;81; 00:01:32.539;44.0;2.0;33.957;29.124;29.458;HARD;38.0;McLaren;4.0
895; 02:13:16.232;PIA;81; 00:01:32.310;45.0;2.0;33.816;28.959;29.535;HARD;39.0;McLaren;4.0
896; 02:14:48.789;PIA;81; 00:01:32.557;46.0;2.0;34.112;29.071;29.374;HARD;40.0;McLaren;4.0
897; 02:16:21.363;PIA;81; 00:01:32.574;47.0;2.0;34.006;29.145;29.423;HARD;41.0;McLaren;4.0
898; 02:17:54.020;PIA;81; 00:01:32.657;48.0;2.0;34.01;29.151;29.496;HARD;42.0;McLaren;4.0
899; 02:19:26.608;PIA;81; 00:01:32.588;49.0;2.0;34.052;29.094;29.442;HARD;43.0;McLaren;4.0
900; 02:20:59.377;PIA;81; 00:01:32.769;50.0;2.0;33.983;29.094;29.692;HARD;44.0;McLaren;4.0
